PLZ;Ort;Straße;Hausnummer;X;Y;Stimmbezirk;WahlbezirkId
58091;Hagen;Oelmühler Straße;13;32397399,118;5681515,279;4224;22
58091;Hagen;Oelmühler Straße;13a;32397421,416;5681533,473;4224;22
58091;Hagen;Oelmühler Straße;13b;32397440,37;5681539,359;4224;22
58091;Hagen;Oelmühler Straße;14;32397363,214;5681513,555;4224;22
58091;Hagen;Oelmühler Straße;15;32397461,919;5681548,268;4224;22
58091;Hagen;Oelmühler Straße;15a;32397478,771;5681561,974;4224;22
58091;Hagen;Oelmühler Straße;15b;32397500,487;5681572,026;4224;22
58091;Hagen;Oelmühler Straße;15c;32397505,724;5681575,709;4224;22
58091;Hagen;Oelmühler Straße;15d;32397468,995;5681578,093;4224;22
58091;Hagen;Oelmühler Straße;16;32397365,643;5681493,945;4224;22
58091;Hagen;Oelmühler Straße;17;32397400,551;5681491,858;4224;22
58091;Hagen;Oelmühler Straße;18;32397366,583;5681488,711;4224;22
58091;Hagen;Oelmühler Straße;19;32397399,996;5681466,319;4224;22
58091;Hagen;Oelmühler Straße;20;32397364,073;5681473,824;4224;22
58091;Hagen;Oelmühler Straße;22;32397365,014;5681468,314;4224;22
58091;Hagen;Oelmühler Straße;24;32397368,129;5681454,268;4224;22
58091;Hagen;Oelmühler Straße;26;32397369,622;5681449,024;4224;22
58091;Hagen;Oelmühler Straße;28;32397378,433;5681436,357;4224;22
58091;Hagen;Oelmühler Straße;30;32397380,033;5681430,772;4224;22
58091;Hagen;Oelmühler Straße;32;32397380,029;5681414,756;4224;22
58091;Hagen;Oelmühler Straße;34;32397386,785;5681411,498;4224;22
58091;Hagen;Oelmühler Straße;36;32397387,118;5681396,741;4224;22
58091;Hagen;Oelmühler Straße;38;32397389,125;5681391,573;4224;22
58091;Hagen;Oelmühler Straße;40;32397405,484;5681365,802;4224;22
58091;Hagen;Oelmühler Straße;42;32397417,036;5681353,396;4224;22
58091;Hagen;Oelmühler Straße;44;32397462,088;5681316,272;4224;22
58091;Hagen;Oelmühler Straße;45;32397563,351;5681265,913;4224;22
58091;Hagen;Oelmühler Straße;46;32397481,641;5681302,029;4224;22
58091;Hagen;Oelmühler Straße;47;32397583,974;5681249,264;4224;22
58091;Hagen;Oelmühler Straße;48;32397501,652;5681286,431;4224;22
58091;Hagen;Oelmühler Straße;49;32397599,923;5681235,362;4224;22
58091;Hagen;Oelmühler Straße;50;32397518,995;5681273,731;4224;22
58091;Hagen;Oelmühler Straße;52;32397539,216;5681259,245;4224;22
58091;Hagen;Oelmühler Straße;53;32397626,781;5681205,96;4224;22
58091;Hagen;Oelmühler Straße;54;32397558,502;5681244,905;4224;22
58091;Hagen;Oelmühler Straße;55;32397641,244;5681189,33;4224;22
58091;Hagen;Oelmühler Straße;56;32397574,062;5681232,373;4224;22
58091;Hagen;Oelmühler Straße;58;32397590,864;5681216,772;4224;22
58091;Hagen;Oelmühler Straße;59;32397670,488;5681159,631;4224;22
58091;Hagen;Oelmühler Straße;60;32397606,975;5681201,176;4224;22
58091;Hagen;Oelmühler Straße;61;32397689,676;5681143,817;4224;22
58091;Hagen;Oelmühler Straße;63;32397716,427;5681129,852;4224;22
58091;Hagen;Oelmühler Straße;64;32397637,821;5681168,157;4224;22
58091;Hagen;Oelmühler Straße;65;32397730,501;5681124,399;4224;22
58091;Hagen;Oelmühler Straße;69;32397790,051;5681109,986;4224;22
58091;Hagen;Oelmühler Straße;71;32397813,166;5681107,826;4224;22
58091;Hagen;Oelmühler Straße;74;32397763,215;5681074,432;4224;22
58091;Hagen;Oelmühler Straße;76;32397765,294;5681082,229;4224;22
58091;Hagen;Oelmühler Straße;79;32397900,933;5681082,638;4224;22
58091;Hagen;Oelmühler Straße;81;32397930,633;5681101,928;4224;22
58091;Hagen;Oelmühler Straße;82;32397840,407;5681065,149;4224;22
58091;Hagen;Oelmühler Straße;83;32397947,945;5681078,643;4224;22
58091;Hagen;Oelmühler Straße;84;32397869,998;5681075,139;4224;22
58091;Hagen;Oelmühler Straße;85;32397995,896;5681082,344;4224;22
58091;Hagen;Oelmühler Straße;86;32397904,161;5681060,695;4224;22
58091;Hagen;Oelmühler Straße;86a;32397912,795;5681062,091;4224;22
58091;Hagen;Oelmühler Straße;87;32398021,711;5681101,733;4224;22
58091;Hagen;Oelmühler Straße;89;32398053,994;5681103,127;4224;22
58091;Hagen;Oelmühler Straße;90;32397957,894;5681051,109;4224;22
58091;Hagen;Oelmühler Straße;91;32398082,573;5681096,151;4224;22
58091;Hagen;Oelmühler Straße;92;32397996,074;5681062,686;4224;22
58091;Hagen;Oelmühler Straße;93;32398102,409;5681087,873;4224;22
58091;Hagen;Oelmühler Straße;94;32398013,475;5681065,458;4224;22
58091;Hagen;Oelmühler Straße;96;32398050,907;5681059,168;4224;22
58091;Hagen;Oelmühler Straße;98;32398083,751;5681060,204;4224;22
58089;Hagen;Ophauser Straße;17;32391211,797;5693857,372;2111;11
58089;Hagen;Ophauser Straße;19;32391203,93;5693870,401;2111;11
58089;Hagen;Ophauser Straße;20;32391344,475;5694138,678;2111;11
58089;Hagen;Ophauser Straße;21;32391161,286;5693865,047;2111;11
58089;Hagen;Ophauser Straße;23;32391169,227;5693851,873;2111;11
58089;Hagen;Ophauser Straße;23a;32391176,724;5693838,729;2111;11
58089;Hagen;Ophauser Straße;24;32391266,968;5694115,862;2111;11
58089;Hagen;Ophauser Straße;25;32391130,578;5693842,226;2111;11
58089;Hagen;Ophauser Straße;25a;32391138,294;5693828,889;2111;11
58089;Hagen;Ophauser Straße;25b;32391146,098;5693815,749;2111;11
58089;Hagen;Ophauser Straße;26;32391303,291;5694008,252;2111;11
58089;Hagen;Ophauser Straße;27;32391099,964;5693819,458;2111;11
58089;Hagen;Ophauser Straße;28;32391288,806;5693946,735;2111;11
58089;Hagen;Ophauser Straße;29;32391107,9;5693806,531;2111;11
58089;Hagen;Ophauser Straße;30;32391207,081;5694006,168;2111;11
58089;Hagen;Ophauser Straße;31;32391115,96;5693793,512;2111;11
58089;Hagen;Ophauser Straße;31a;32391085,251;5693786,742;2111;11
58089;Hagen;Ophauser Straße;31b;32391092,793;5693775,003;2111;11
58089;Hagen;Ophauser Straße;32;32391268,603;5693946,114;2111;11
58089;Hagen;Ophauser Straße;32a;32391240,523;5693955,994;2111;11
58089;Hagen;Ophauser Straße;33;32391058,473;5693786,312;2111;11
58089;Hagen;Ophauser Straße;33a;32391075,165;5693766,058;2111;11
58089;Hagen;Ophauser Straße;35;32391045,759;5693771,347;2111;11
58089;Hagen;Ophauser Straße;36;32391137,68;5693877,259;2111;11
58089;Hagen;Ophauser Straße;37;32391026,156;5693760,67;2111;11
58089;Hagen;Ophauser Straße;42;32391052,933;5693814,62;2111;11
58089;Hagen;Ophauser Straße;44;32391044,508;5693809,681;2111;11
58089;Hagen;Ophauser Straße;46;32391025,549;5693798,578;2111;11
58119;Hagen;Ortstraße;1;32401120,824;5688971,377;3182;18
58119;Hagen;Ortstraße;3;32401113,833;5688929,862;3182;18
58119;Hagen;Ortstraße;4;32401105,379;5688896,965;3182;18
58119;Hagen;Ortstraße;5;32401115,636;5688911,553;3182;18
58119;Hagen;Ortstraße;7;32401121,843;5688896,342;3182;18
58119;Hagen;Ortstraße;9;32401121,923;5688876,005;3182;18
58119;Hagen;Ortstraße;10;32401107,524;5688885,753;3182;18
58119;Hagen;Ortstraße;11;32401124,462;5688861,171;3182;18
58119;Hagen;Ortstraße;12;32401110,228;5688870,497;3182;18
58119;Hagen;Ortstraße;13;32401131,936;5688846,144;3182;18
58119;Hagen;Ortstraße;14;32401111,525;5688863,189;3182;18
58119;Hagen;Ortstraße;15;32401129,948;5688829,807;3182;18
58119;Hagen;Ortstraße;17;32401142,498;5688815,022;3182;18
58119;Hagen;Ortstraße;17a;32401142,113;5688808,531;3182;18
58119;Hagen;Ortstraße;18;32401054,04;5688860,465;3182;18
58119;Hagen;Ortstraße;19;32401142,058;5688791,436;3182;18
58119;Hagen;Ortstraße;20;32401045,007;5688844,792;3182;18
58119;Hagen;Ortstraße;21;32401150,449;5688764,232;3182;18
58119;Hagen;Ortstraße;22;32401054,5;5688829,634;3182;18
58119;Hagen;Ortstraße;24;32401074,08;5688827,289;3182;18
58119;Hagen;Ortstraße;24a;32401091,362;5688836,991;3182;18
58119;Hagen;Ortstraße;24b;32401096,095;5688839,164;3182;18
58119;Hagen;Ortstraße;25;32401154,599;5688741,113;3182;18
58119;Hagen;Ortstraße;26;32401115,215;5688842,506;3182;18
58119;Hagen;Ortstraße;28;32401116,74;5688828,16;3182;18
58119;Hagen;Ortstraße;28a;32401117,615;5688823,328;3182;18
58119;Hagen;Ortstraße;34;32401127,78;5688735,898;3182;18
58091;Hagen;Osemundstraße;1;32396788,711;5682818,799;4223;22
58091;Hagen;Osemundstraße;1a;32396845,743;5682701,003;4223;22
58091;Hagen;Osemundstraße;2;32396726,557;5682813,166;4223;22
58091;Hagen;Osemundstraße;5;32396708,53;5682769,664;4223;22
58091;Hagen;Osemundstraße;6;32396693,223;5682789,967;4223;22
58091;Hagen;Osemundstraße;8;32396686,431;5682782,96;4223;22
58091;Hagen;Osemundstraße;10;32396672,063;5682772,692;4223;22
58091;Hagen;Osemundstraße;12;32396641,918;5682766,744;4223;22
58091;Hagen;Osemundstraße;12a;32396637,731;5682770,703;4223;22
58091;Hagen;Osemundstraße;12b;32396631,991;5682780,705;4223;22
58091;Hagen;Osemundstraße;12c;32396629,401;5682785,681;4223;22
58091;Hagen;Osemundstraße;14;32396620,513;5682761,296;4223;22
58091;Hagen;Osemundstraße;14a;32396617,123;5682766,413;4223;22
58091;Hagen;Osemundstraße;16;32396602,313;5682749,308;4223;22
58091;Hagen;Osemundstraße;16a;32396598,943;5682754,43;4223;22
58091;Hagen;Osemundstraße;18;32396584,959;5682737,18;4223;22
58091;Hagen;Osemundstraße;19;32396511,47;5682699,613;4223;22
58091;Hagen;Osemundstraße;20;32396560,967;5682722,324;4223;22
58091;Hagen;Osemundstraße;22;32396549,325;5682729,909;4223;22
58091;Hagen;Osemundstraße;29;32396407,955;5682600,668;4223;22
58091;Hagen;Osemundstraße;31;32396404,501;5682593,815;4223;22
58091;Hagen;Osemundstraße;32;32396362,033;5682544,171;4223;22
58091;Hagen;Osemundstraße;36;32396352,023;5682482,933;4223;22
58091;Hagen;Osemundstraße;40;32396328,82;5682356,711;4223;22
58099;Hagen;Osterholzweg;21;32397040,067;5696022,406;???Straße;
58119;Hagen;Ostfalenweg;1;32399422,716;5691430,988;3192;19
58119;Hagen;Ostfalenweg;2;32399425,132;5691404,839;3192;19
58119;Hagen;Ostfalenweg;3;32399430,912;5691433,061;3192;19
58119;Hagen;Ostfalenweg;4;32399433;5691406,854;3192;19
58119;Hagen;Ostfalenweg;5;32399446,242;5691434,797;3192;19
58119;Hagen;Ostfalenweg;6;32399452,099;5691414,542;3192;19
58119;Hagen;Ostfalenweg;7;32399454,441;5691436,887;3192;19
58119;Hagen;Ostfalenweg;8;32399457,809;5691415,168;3192;19
58119;Hagen;Ostfalenweg;10;32399480,484;5691418,891;3192;19
58119;Hagen;Ostfeldstraße;1;32400285,266;5690842,54;3175;17
58119;Hagen;Ostfeldstraße;2;32400292,148;5690811,133;3175;17
58119;Hagen;Ostfeldstraße;3;32400303,709;5690828,502;3175;17
58119;Hagen;Ostfeldstraße;4;32400305,838;5690812,087;3175;17
58119;Hagen;Ostfeldstraße;5;32400311,279;5690829,028;3175;17
58119;Hagen;Ostfeldstraße;6;32400316,895;5690812,856;3175;17
58119;Hagen;Ostfeldstraße;7;32400327,378;5690830,119;3175;17
58119;Hagen;Ostfeldstraße;8;32400333,558;5690814,016;3175;17
58119;Hagen;Ostfeldstraße;9;32400339,204;5690830,974;3175;17
58119;Hagen;Ostfeldstraße;10;32400352,789;5690815,372;3175;17
58119;Hagen;Ostfeldstraße;11;32400357,212;5690832,196;3175;17
58119;Hagen;Ostfeldstraße;12;32400364,448;5690816,175;3175;17
58119;Hagen;Ostfeldstraße;13;32400370,206;5690833,096;3175;17
58119;Hagen;Ostfeldstraße;14;32400387,956;5690815,143;3175;17
58119;Hagen;Ostfeldstraße;15;32400382,671;5690833,952;3175;17
58119;Hagen;Ostfeldstraße;16;32400397,312;5690815,664;3175;17
58119;Hagen;Ostfeldstraße;17;32400395,673;5690857,219;3175;17
58119;Hagen;Ostfeldstraße;18;32400416,851;5690819,892;3175;17
58119;Hagen;Ostfeldstraße;19;32400396,784;5690841,664;3175;17
58119;Hagen;Ostfeldstraße;20;32400435,887;5690817,733;3175;17
58119;Hagen;Ostfeldstraße;21;32400417,73;5690857,987;3175;17
58119;Hagen;Ostfeldstraße;23;32400418,848;5690841,905;3175;17
58119;Hagen;Ostfeldstraße;25;32400439,614;5690858,812;3175;17
58119;Hagen;Ostfeldstraße;27;32400440,677;5690843,211;3175;17
58119;Hagen;Ostfeldstraße;29;32400467,574;5690850,499;3175;17
58099;Hagen;Osthofstraße;2;32393673,245;5695079,281;2115;11
58099;Hagen;Osthofstraße;4;32393710,122;5695069,554;2115;11
58099;Hagen;Osthofstraße;5;32393744,397;5695092,448;2115;11
58099;Hagen;Osthofstraße;6;32393737,713;5695062,276;2115;11
58099;Hagen;Osthofstraße;7;32393763,748;5695089,356;2115;11
58099;Hagen;Osthofstraße;20;32393881,404;5694897,405;2115;11
58099;Hagen;Osthofstraße;21;32394016,374;5694927,07;2115;11
58099;Hagen;Osthofstraße;22;32393925,179;5694921,186;2115;11
58099;Hagen;Osthofstraße;23;32394001,319;5694920,861;2115;11
58099;Hagen;Osthofstraße;24;32393929,234;5694913,317;2115;11
58099;Hagen;Osthofstraße;26;32393938,178;5694896,246;2115;11
58099;Hagen;Osthofstraße;27;32393961,534;5694908,751;2115;11
58099;Hagen;Osthofstraße;28;32393946,823;5694878,95;2115;11
58099;Hagen;Osthofstraße;29;32393970,031;5694892,769;2115;11
58099;Hagen;Osthofstraße;30;32393955,759;5694853,773;2115;11
58099;Hagen;Osthofstraße;31;32393977,818;5694877,82;2115;11
58099;Hagen;Osthofstraße;34;32393988,773;5694787,999;2114;11
58099;Hagen;Osthofstraße;34a;32393995,535;5694768,601;2114;11
58099;Hagen;Osthofstraße;35;32394014,625;5694795,757;2114;11
58099;Hagen;Osthofstraße;36;32394001,447;5694751,648;2114;11
58099;Hagen;Osthofstraße;37;32394020,743;5694777,399;2114;11
58099;Hagen;Osthofstraße;37a;32394072,457;5694797,694;2114;11
58099;Hagen;Osthofstraße;38;32393964,327;5694740,458;2114;11
58099;Hagen;Osthofstraße;39;32394029,504;5694752,354;2114;11
58099;Hagen;Osthofstraße;40;32393947,2;5694734,604;2114;11
58099;Hagen;Osthofstraße;42;32393928,716;5694732,623;2114;11
58099;Hagen;Osthofstraße;43;32394042,686;5694716,847;2114;11
58099;Hagen;Osthofstraße;44;32393939,105;5694708,955;2114;11
58099;Hagen;Osthofstraße;44a;32393962,693;5694678,987;2114;11
58099;Hagen;Osthofstraße;45;32394050,662;5694693,284;2114;11
58099;Hagen;Osthofstraße;46;32393960,916;5694709,586;2114;11
58099;Hagen;Osthofstraße;47;32394059,101;5694668,438;2114;11
58099;Hagen;Osthofstraße;48;32393980,152;5694719,645;2114;11
58099;Hagen;Osthofstraße;49;32394067,874;5694639,63;2114;11
58099;Hagen;Osthofstraße;49a;32394075,979;5694615,333;2114;11
58099;Hagen;Osthofstraße;50;32394010,544;5694724,796;2114;11
58099;Hagen;Osthofstraße;51;32394091,571;5694586,236;2114;11
58099;Hagen;Osthofstraße;52;32394016,62;5694707,071;2114;11
58099;Hagen;Osthofstraße;53;32394096,667;5694563,809;2114;11
58099;Hagen;Osthofstraße;54;32394025,505;5694680,788;2114;11
58099;Hagen;Osthofstraße;55;32394108,262;5694540,688;2114;11
58099;Hagen;Osthofstraße;56;32394033,285;5694657,16;2114;11
58099;Hagen;Osthofstraße;57;32394119,266;5694518,354;2114;11
58099;Hagen;Osthofstraße;58;32394045,425;5694622,077;2114;11
58099;Hagen;Osthofstraße;59;32394123,887;5694508,863;2114;11
58099;Hagen;Osthofstraße;60;32394053,523;5694598,716;2114;11
58099;Hagen;Osthofstraße;62;32394062,955;5694573,848;2114;11
58099;Hagen;Osthofstraße;64;32394075,078;5694545,569;2114;11
58099;Hagen;Osthofstraße;64b;32394051,539;5694533,924;2114;11
58099;Hagen;Osthofstraße;66;32394087,215;5694524,674;2114;11
58099;Hagen;Osthofstraße;68;32394096,175;5694506,31;2114;11
58089;Hagen;Ostpreußenstraße;1;32390370,088;5693485,616;2152;15
58089;Hagen;Ostpreußenstraße;1a;32390403,195;5693511,359;2152;15
58089;Hagen;Ostpreußenstraße;1b;32390405,593;5693506,474;2152;15
58089;Hagen;Ostpreußenstraße;1c;32390408,476;5693501,715;2152;15
58089;Hagen;Ostpreußenstraße;1d;32390410,895;5693496,788;2152;15
58089;Hagen;Ostpreußenstraße;1e;32390426,863;5693524,079;2152;15
58089;Hagen;Ostpreußenstraße;1f;32390429,257;5693519,198;2152;15
58089;Hagen;Ostpreußenstraße;1g;32390432,141;5693514,447;2152;15
58089;Hagen;Ostpreußenstraße;1h;32390434,552;5693509,52;2152;15
58089;Hagen;Ostpreußenstraße;2;32390426,954;5693562,296;2152;15
58089;Hagen;Ostpreußenstraße;2a;32390424,534;5693567,224;2152;15
58089;Hagen;Ostpreußenstraße;2b;32390422,13;5693572,116;2152;15
58089;Hagen;Ostpreußenstraße;2c;32390420,157;5693577,306;2152;15
58089;Hagen;Ostpreußenstraße;2d;32390417,732;5693582,231;2152;15
58089;Hagen;Ostpreußenstraße;2e;32390415,308;5693587,152;2152;15
58089;Hagen;Ostpreußenstraße;3;32390362,005;5693481,623;2152;15
58089;Hagen;Ostpreußenstraße;4;32390404,135;5693543,803;2152;15
58089;Hagen;Ostpreußenstraße;4a;32390401,715;5693548,731;2152;15
58089;Hagen;Ostpreußenstraße;4b;32390399,297;5693553,659;2152;15
58089;Hagen;Ostpreußenstraße;4c;32390396,897;5693558,545;2152;15
58089;Hagen;Ostpreußenstraße;4d;32390394,908;5693563,741;2152;15
58089;Hagen;Ostpreußenstraße;4e;32390392,5;5693568,674;2152;15
58089;Hagen;Ostpreußenstraße;4f;32390390,095;5693573,603;2152;15
58089;Hagen;Ostpreußenstraße;5;32390345,654;5693473,529;2152;15
58089;Hagen;Ostpreußenstraße;6;32390379,046;5693530,233;2152;15
58089;Hagen;Ostpreußenstraße;6a;32390376,627;5693535,16;2152;15
58089;Hagen;Ostpreußenstraße;6b;32390374,209;5693540,088;2152;15
58089;Hagen;Ostpreußenstraße;6c;32390371,812;5693544,972;2152;15
58089;Hagen;Ostpreußenstraße;6d;32390369,821;5693550,164;2152;15
58089;Hagen;Ostpreußenstraße;6e;32390367,403;5693555,093;2152;15
58089;Hagen;Ostpreußenstraße;6f;32390364,988;5693560,017;2152;15
58089;Hagen;Ostpreußenstraße;7;32390338,546;5693470,006;2152;15
58089;Hagen;Ostpreußenstraße;8;32390347,997;5693511,104;2152;15
58089;Hagen;Ostpreußenstraße;9;32390322,724;5693462,144;2152;15
58089;Hagen;Ostpreußenstraße;10;32390339,099;5693526,555;2152;15
58089;Hagen;Ostpreußenstraße;11;32390315,661;5693458,613;2152;15
58089;Hagen;Ostpreußenstraße;12;32390332,194;5693542,984;2152;15
58089;Hagen;Ostpreußenstraße;13;32390299,499;5693450,55;2152;15
58089;Hagen;Ostpreußenstraße;14;32390314,569;5693494,572;2152;15
58089;Hagen;Ostpreußenstraße;15;32390291,458;5693446,546;2152;15
58089;Hagen;Ostpreußenstraße;16;32390305,739;5693509,997;2152;15
58089;Hagen;Ostpreußenstraße;17;32390275,232;5693415,579;2152;15
58089;Hagen;Ostpreußenstraße;18;32390298,764;5693526,397;2152;15
58089;Hagen;Ostpreußenstraße;19;32390272,616;5693423,543;2152;15
58089;Hagen;Ostpreußenstraße;20;32390281,164;5693477,876;2152;15
58089;Hagen;Ostpreußenstraße;21;32390269,85;5693431,958;2152;15
58089;Hagen;Ostpreußenstraße;22;32390272,228;5693493,22;2152;15
58089;Hagen;Ostpreußenstraße;23;32390267,248;5693439,881;2152;15
58089;Hagen;Ostpreußenstraße;24;32390265,266;5693509,627;2152;15
58089;Hagen;Ostpreußenstraße;25;32390239,448;5693408,913;2152;15
58089;Hagen;Ostpreußenstraße;27;32390238,464;5693416,654;2152;15
58089;Hagen;Ostpreußenstraße;29;32390237,482;5693424,322;2152;15
58089;Hagen;Ostpreußenstraße;31;32390236,487;5693432,141;2152;15
58089;Hagen;Ostpreußenstraße;33;32390204,578;5693405,631;2152;15
58089;Hagen;Ostpreußenstraße;35;32390203,979;5693413,435;2152;15
58089;Hagen;Ostpreußenstraße;37;32390203,389;5693421,165;2152;15
58089;Hagen;Ostpreußenstraße;39;32390202,787;5693429,006;2152;15
58089;Hagen;Ostpreußenstraße;41;32390170,247;5693402,969;2152;15
58089;Hagen;Ostpreußenstraße;43;32390169,62;5693410,777;2152;15
58089;Hagen;Ostpreußenstraße;45;32390168,986;5693418,555;2152;15
58089;Hagen;Ostpreußenstraße;47;32390168,349;5693426,422;2152;15
58119;Hagen;Oststraße;2;32401550,978;5689396,303;3181;18
58119;Hagen;Oststraße;3;32401586,445;5689416,711;3181;18
58119;Hagen;Oststraße;4;32401576,025;5689388,352;3181;18
58119;Hagen;Oststraße;5;32401608,795;5689406,655;3181;18
58119;Hagen;Oststraße;6;32401590,106;5689384,59;3181;18
58119;Hagen;Oststraße;7;32401623,462;5689401,963;3181;18
58119;Hagen;Oststraße;7a;32401629,532;5689400,286;3181;18
58119;Hagen;Oststraße;7b;32401635,091;5689398,752;3181;18
58119;Hagen;Oststraße;8;32401605,544;5689380,477;3181;18
58119;Hagen;Oststraße;9;32401652,118;5689393,978;3181;18
58119;Hagen;Oststraße;10;32401628,159;5689373,796;3181;18
58119;Hagen;Oststraße;11;32401672,041;5689388,414;3181;18
58119;Hagen;Oststraße;12;32401650,19;5689367,66;3181;18
58119;Hagen;Oststraße;13;32401691,139;5689383,4;3181;18
58119;Hagen;Oststraße;14;32401675,058;5689357,843;3181;18
58119;Hagen;Oststraße;15;32401706,88;5689379,335;3181;18
58119;Hagen;Oststraße;16;32401691,397;5689356,922;3181;18
58119;Hagen;Oststraße;17;32401722,057;5689373,982;3181;18
58119;Hagen;Oststraße;18;32401708,09;5689352,857;3181;18
58119;Hagen;Oststraße;19;32401739,162;5689369,274;3181;18
58119;Hagen;Oststraße;20;32401721,912;5689349,754;3181;18
58119;Hagen;Oststraße;21;32401747,221;5689367,15;3181;18
58119;Hagen;Oststraße;22;32401737,321;5689345,934;3181;18
58119;Hagen;Oststraße;23;32401761,58;5689363,092;3181;18
58119;Hagen;Oststraße;24;32401751,244;5689340,697;3181;18
58119;Hagen;Oststraße;25;32401776,917;5689358,855;3181;18
58119;Hagen;Oststraße;26;32401770,335;5689335,691;3181;18
58119;Hagen;Oststraße;28;32401786,666;5689331,21;3181;18
58119;Hagen;Oststraße;31;32401834,558;5689338,337;3181;18
58119;Hagen;Oststraße;33;32401841,185;5689336,517;3181;18
58119;Hagen;Oststraße;34;32401830,483;5689322,409;3181;18
58119;Hagen;Oststraße;35;32401866,339;5689332,205;3181;18
58119;Hagen;Oststraße;36;32401836,679;5689320,771;3181;18
58119;Hagen;Oststraße;37;32401874,486;5689332,728;3181;18
58119;Hagen;Oststraße;38;32401861,101;5689311,998;3181;18
58119;Hagen;Oststraße;38a;32401857,373;5689306,94;3181;18
58119;Hagen;Oststraße;39;32401880,049;5689331,254;3181;18
58119;Hagen;Oststraße;40;32401867,764;5689307,574;3181;18
58119;Hagen;Oststraße;41;32401885,845;5689329,719;3181;18
58119;Hagen;Oststraße;42;32401873,475;5689306,069;3181;18
58119;Hagen;Oststraße;43;32401891,659;5689328,18;3181;18
58119;Hagen;Oststraße;44;32401879,245;5689304,549;3181;18
58119;Hagen;Oststraße;45;32401897,457;5689326,64;3181;18
58119;Hagen;Oststraße;46;32401885,046;5689303,016;3181;18
58119;Hagen;Oststraße;47;32401903,024;5689325,167;3181;18
58119;Hagen;Oststraße;48;32401890,876;5689301,476;3181;18
58119;Hagen;Oststraße;49;32401909,757;5689320,759;3181;18
58119;Hagen;Oststraße;50;32401896,583;5689299,972;3181;18
58119;Hagen;Oststraße;51;32401938,54;5689320,25;3181;18
58119;Hagen;Oststraße;52;32401904,628;5689300,503;3181;18
58119;Hagen;Oststraße;52a;32401904,563;5689294,2;3181;18
58119;Hagen;Oststraße;53;32401946,198;5689319,012;3181;18
58119;Hagen;Oststraße;54;32401928,901;5689293,818;3181;18
58119;Hagen;Oststraße;55;32401953,632;5689317,636;3181;18
58119;Hagen;Oststraße;56;32401936,715;5689292,5;3181;18
58119;Hagen;Oststraße;57;32401960,92;5689316,473;3181;18
58119;Hagen;Oststraße;58;32401953,465;5689289,761;3181;18
58119;Hagen;Oststraße;59;32401979,933;5689307,28;3181;18
58119;Hagen;Oststraße;60;32401961,179;5689288,393;3181;18
58119;Hagen;Oststraße;61;32401987,233;5689306,064;3181;18
58119;Hagen;Oststraße;62;32401976,185;5689285,59;3181;18
58119;Hagen;Oststraße;63;32402000,44;5689304,691;3181;18
58119;Hagen;Oststraße;64;32401983,614;5689284,325;3181;18
58119;Hagen;Oststraße;65;32402006,755;5689300,283;3181;18
58119;Hagen;Oststraße;66;32401990,625;5689281,985;3181;18
58119;Hagen;Oststraße;67;32402013,735;5689297,489;3181;18
58119;Hagen;Oststraße;69;32402023,348;5689297,462;3181;18
58119;Hagen;Oststraße;71;32402031,491;5689294,066;3181;18
58119;Hagen;Oststraße;73;32402037,866;5689290,416;3181;18
58119;Hagen;Oststraße;75;32402054,816;5689285,009;3181;18
58119;Hagen;Oststraße;77;32402068,99;5689281,09;3181;18
58119;Hagen;Oststraße;79;32402082,201;5689276,146;3181;18
58089;Hagen;Ottostraße;1;32391684,715;5691099,336;1102;10
58089;Hagen;Ottostraße;1a;32391682,776;5691092,215;1102;10
58089;Hagen;Ottostraße;2;32391674,262;5691060,394;1102;10
58089;Hagen;Ottostraße;3;32391686,699;5691119,735;1102;10
58089;Hagen;Ottostraße;4;32391688,79;5691073,385;1102;10
58089;Hagen;Ottostraße;5;32391685,724;5691140,708;1102;10
58089;Hagen;Ottostraße;6;32391699,888;5691089,233;1102;10
58089;Hagen;Ottostraße;6a;32391699,529;5691080,702;1102;10
58089;Hagen;Ottostraße;7;32391681,872;5691158,396;1102;10
58089;Hagen;Ottostraße;8;32391702,53;5691096,878;1102;10
58089;Hagen;Ottostraße;8a;32391705,877;5691106,555;1102;10
58089;Hagen;Ottostraße;9;32391676,307;5691175,13;1102;10
58089;Hagen;Ottostraße;10;32391706,988;5691125,566;1102;10
58089;Hagen;Ottostraße;10a;32391730,245;5691128,838;1102;10
58089;Hagen;Ottostraße;11;32391670,765;5691191,838;1102;10
58089;Hagen;Ottostraße;12;32391704,958;5691145,883;1102;10
58089;Hagen;Ottostraße;14;32391699,2;5691164,329;1102;10
58089;Hagen;Ottostraße;16;32391693,593;5691181,149;1102;10
58089;Hagen;Ottostraße;18;32391688,095;5691197,428;1102;10
58099;Hagen;Overbergstraße;37;32393201,512;5693313,967;???Nummer;
58099;Hagen;Overbergstraße;38;32393198,612;5693287,136;2145;14
58099;Hagen;Overbergstraße;39;32393242,893;5693318,848;2145;14
58099;Hagen;Overbergstraße;40;32393209,162;5693288,29;2145;14
58099;Hagen;Overbergstraße;42;32393220,348;5693289,517;2145;14
58099;Hagen;Overbergstraße;44;32393234,296;5693291,044;2145;14
58099;Hagen;Overbergstraße;45;32393347,906;5693395,223;2145;14
58099;Hagen;Overbergstraße;45a;32393359,812;5693411,378;2145;14
